X,Y,Location,Road,Area,City,District,Province
74.02184486,32.24319039,Alpha Computers and Mobiles,Gujranwala-Ali Pur Chatha Rd,",",Kalaske,District Gujranwala,Punjab
74.09145355,32.21981184,Dongran Wala,Gujranwala-Ali Pur Chatha Rd,",",",",District Gujranwala,Punjab
74.12745953,32.19886372,Gondlan Wala,Gujranwala-Ali Pur Chatha Rd,",",",",District Gujranwala,Punjab
74.12162304,32.19443317,Govt. High School,",",",",Gondlan Wala,District Gujranwala,Punjab
74.11906958,32.20574849,Gujranwala Medical College and Complex,Gujranwala-Ali Pur Chatha Rd,",",",",District Gujranwala,Punjab
74.13750172,32.19331065,Meraj Pura,Gujranwala-Ali Pur Chatha Rd,",",",",District Gujranwala,Punjab
74.13964748,32.19087735,Islam Lubricants Ltd,Gujranwala-Ali Pur Chatha Rd,",",Gujranwala,District Gujranwala,Punjab
74.14411068,32.19047785,Rajpot Town,Gujranwala-Ali Pur Chatha Rd,",",Gujranwala,District Gujranwala,Punjab
74.14423943,32.18829872,Al-Mujeeb Town,Gujranwala-Ali Pur Chatha Rd,",",Gujranwala,District Gujranwala,Punjab
74.14599895,32.18270537,Al-Mujeeb Town,G.T Rd,",",Gujranwala,District Gujranwala,Punjab
74.18298125,32.17835988,Suzuki Motors,G.T Rd,Industrial Estate,Gujranwala,District Gujranwala,Punjab
74.18105006,32.17614083,Govt. Ayesha-tul-Binaat Girls Degree College,9Th AVE,Industrial Estate,Gujranwala,District Gujranwala,Punjab
74.18215513,32.1762498,Government Social Security Hospital,Service Rd,Industrial Estate,Gujranwala,District Gujranwala,Punjab
74.18280959,32.17539618,Model Town Police Station,Model Town Rd,Model Town,Gujranwala,District Gujranwala,Punjab
74.18033123,32.17500569,Jamia Masjid Mukaram,",",Model Town,Gujranwala,District Gujranwala,Punjab
74.1838932,32.17556047,Sangam Cinema,G.T Rd,Model Town,Gujranwala,District Gujranwala,Punjab
74.18282032,32.17905002,Sapna Marriage Lawn,G.T Rd,Model Town,Gujranwala,District Gujranwala,Punjab
74.18268085,32.17952222,Pak Shuttle Company,G.T Rd,Industrial Estate,Gujranwala,District Gujranwala,Punjab
74.18244481,32.18038488,A-One Silencer,G.T Rd,Industrial Estate,Gujranwala,District Gujranwala,Punjab
74.18171525,32.18165616,Lone Palace,G.T Rd,Industrial Estate,Gujranwala,District Gujranwala,Punjab
74.18417215,32.18211019,Prince Cinepax,G.T Rd,",",Gujranwala,District Gujranwala,Punjab
74.18365717,32.18133834,Mehar CNG Station,G.T Rd,",",Gujranwala,District Gujranwala,Punjab
74.18621063,32.18474802,Food Godowns,Jinah Rd,Agriculture colony,Gujranwala,District Gujranwala,Punjab
74.18376446,32.18108409,Younis Petrolium Services,G.T Rd,",",Gujranwala,District Gujranwala,Punjab
74.18527722,32.17995809,Industry,G.T Rd,",",Gujranwala,District Gujranwala,Punjab
74.18466568,32.18305455,Shalimar Advertising Company,Jinah Rd,",",Gujranwala,District Gujranwala,Punjab
74.1829598,32.18339052,Govt Institute of Technology,G.T Rd,Sharifpura,Gujranwala,District Gujranwala,Punjab
74.18477297,32.18331334,Sanatzar,Jinah Rd,",",Gujranwala,District Gujranwala,Punjab
74.185009,32.18515663,Agriculture Offices,D C Rd,",",Gujranwala,District Gujranwala,Punjab
74.18083012,32.18498163,PACE,G.T Rd,Mujahid Colony,Gujranwala,District Gujranwala,Punjab
74.18344796,32.18834123,Quaid-e-Azam Public School,G.T Rd,",",Gujranwala,District Gujranwala,Punjab
74.18189228,32.18808699,Sheikh Muhammad Younas Auditorium,G.T Rd,Quaid-i-Azam Divisional Public School,Gujranwala,District Gujranwala,Punjab
74.12016392,32.43084418,Bhutta Enterprises,Nizamabad Rd,Mohallah Mian sahib Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.12389755,32.43142373,Exclusive Technology,Wazirabad-Dhonkal Rd,Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.12419796,32.4370783,Grain Storage & Wholesalers,Wazirabad-Daska Rd,Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.11818981,32.43699558,Dar-e-Arqam School Main Branch,Wazirabad-Dhonkal Rd,Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.11905348,32.44019191,City Park,Sialkot Rd,Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.12219167,32.44070514,Zia-e-Madina School,Wazirabad-Sialkot Rd,Hajipura,Wazeerabad,District Gujranwala,Punjab
74.12629545,32.44227445,Sialkot Grammar School (Wazirabad Branch),",",Hajipura,Wazeerabad,District Gujranwala,Punjab
74.12643492,32.44272717,Hauwa Memorial Hospital,Wazirabad-Sialkot Rd,Hajipura,Wazeerabad,District Gujranwala,Punjab
74.12590921,32.44102206,Hajipura Qabrustan,",",Hajipura,Wazeerabad,District Gujranwala,Punjab
74.12749171,32.44288727,Qabrustan,Wazirabad-Sialkot Rd,Hajipura,Wazeerabad,District Gujranwala,Punjab
74.13380027,32.44285105,Masjid,Wazirabad-Sialkot Rd,Arain Colony,Wazeerabad,District Gujranwala,Punjab
74.13371444,32.44448988,Qabrustan,Wazirabad-Sialkot Rd,Cheema Colony,Wazeerabad,District Gujranwala,Punjab
74.13135409,32.44452609,Ghazali Model High School,Wazirabad-Sialkot Rd,Cheema Colony,Wazeerabad,District Gujranwala,Punjab
74.13770556,32.44619205,Winjowali,Wazirabad-Sialkot Rd,Cheema Colony,Wazeerabad,District Gujranwala,Punjab
74.13651466,32.44725219,Qabrustan,",",Winjowali,Wazeerabad,District Gujranwala,Punjab
74.1472435,32.44631057,Qabrustan,Wazirabad-Sialkot Rd,Karamabad,Wazeerabad,District Gujranwala,Punjab
74.14968967,32.44431867,Taj Garden Housing Scheem,Wazirabad-Sialkot Rd,",",Wazeerabad,District Gujranwala,Punjab
74.12014246,32.44553193,Molana Zafar Ali Khan Degree College,",",Model Colony,Wazeerabad,District Gujranwala,Punjab
74.11949873,32.44520598,MC High School,",",Model Colony,Wazeerabad,District Gujranwala,Punjab
74.12014246,32.44448165,MC High School Ground,Bakriyanwala Gala,Model Colony,Wazeerabad,District Gujranwala,Punjab
74.11931098,32.4460299,Gurudawara,",",Model Colony,Wazeerabad,District Gujranwala,Punjab
74.11549151,32.44675319,Butt Sweets,Main Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11529839,32.44728737,Haq Bahoo Shopping Mall,Main Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11568731,32.44729643,S.K Girl High School,Main Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11510259,32.44854133,Madina Masjid,Main Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11524206,32.44874051,R S Super Store,Main Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.1148451,32.44989939,Musaman Burj,Circular Rd,Muhala Dabgaran,Wazeerabad,District Gujranwala,Punjab
74.115403,32.45078664,Musaman Burj Mosque,Circular Rd,Muhala Dabgaran,Wazeerabad,District Gujranwala,Punjab
74.11378026,32.44846458,Dara Aarain,Circular Rd,Muhala Dabgaran,Wazeerabad,District Gujranwala,Punjab
74.12637591,32.447802,Peer Mitha Qabrustan,Peer Mitha Rd,",",Wazeerabad,District Gujranwala,Punjab
74.12780285,32.44812341,Peer Mitha Janazgah,Peer Mitha Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11216021,32.44579367,Wazirabad Railway Station,",",",",Wazeerabad,District Gujranwala,Punjab
74.11076009,32.44673364,Railway Sports Ground,G.T Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11133409,32.44734025,Railway Crossing Bridge,G.T Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11129653,32.44716823,Railway Station Bus Stop,G.T Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11241233,32.44731309,Railway Crossing Bridge,Station Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11257863,32.44366429,Wazirabad Loco Shed,College Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11272883,32.44199829,Railway Crossing Bridge,College Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11144674,32.44188964,Railway Crossing Bridge,G.T Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11092103,32.44295806,Daak Choki Khandrat,G.T Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11113024,32.43634403,Old Cargo Railway Terminal,Rasul Nagar-Wazirabad Rd,Ahmad Nagar,Wazeerabad,District Gujranwala,Punjab
74.09598112,32.42395593,Bones Crushing Mill,Wazirabad Baypass Rd,",",Wazeerabad,District Gujranwala,Punjab
74.09540176,32.43377895,Thatha Faqeer Ullah,Wazirabad Baypass Rd,",",Wazeerabad,District Gujranwala,Punjab
74.13595676,32.44935473,Katla Piran,Peer Mitha Rd,",",Wazeerabad,District Gujranwala,Punjab
74.09896374,32.4340325,Thatha Faqeer Ullah Qabrustan,Thatha Faqeer Ullah Rd,",",Wazeerabad,District Gujranwala,Punjab
74.09443617,32.43839702,Fuel & Restaurant,Wazirabad Baypass Rd,",",Wazeerabad,District Gujranwala,Punjab
74.10411358,32.4379805,Bhattike,Thatha Faqeer Ullah Rd,",",Wazeerabad,District Gujranwala,Punjab
74.10424232,32.44066069,Bhattike,Bhattike Rd,",",Wazeerabad,District Gujranwala,Punjab
74.0985775,32.44149371,Bhattike Qabrustan,Bhattike Rd,Bhattike,Wazeerabad,District Gujranwala,Punjab
74.10484314,32.44421001,Qabrustan,",",Railway Colony,Wazeerabad,District Gujranwala,Punjab
74.10992861,32.44471705,Allied School,G.T Rd,Railway Colony,Wazeerabad,District Gujranwala,Punjab
74.09385681,32.47527874,Wazeerabad Baypass  Gujrat End,G.T Rd,",",",",District Gujranwala,Punjab
74.13934707,32.41870974,Malik Agri Farm,Wazirabad-Dhonkal Rd,",",",",District Gujranwala,Punjab
74.17539597,32.41034089,Radla,",",",",",",District Gujranwala,Punjab
74.18479443,32.41229731,Fatehwali,Wazirabad-Daska Rd,",",",",District Gujranwala,Punjab
74.19260502,32.40668153,Alu Shahdeo,Wazirabad-Daska Rd,",",",",District Gujranwala,Punjab
74.20569419,32.40673094,Aziz Chak,Wazirabad-Daska Rd,",",",",District Gujranwala,Punjab
74.20243263,32.41731004,Nihalu Chak,Wazirabad-Daska Rd,",",",",District Gujranwala,Punjab
74.17608261,32.42339609,Patan Wali,Wazirabad-Daska Rd,",",",",District Gujranwala,Punjab
74.21110153,32.42122255,Kanbanwala,",",",",",",District Gujranwala,Punjab
74.18346405,32.43303148,Mohdpur,",",",",",",District Gujranwala,Punjab
74.1936779,32.43723306,Kot Shah Muhammad,",",Pulkhu Nala,",",District Gujranwala,Punjab
74.15797233,32.42680119,Ismailpur,Wazirabad-Daska Rd,",",",",District Gujranwala,Punjab
74.14853096,32.43723306,Ghaka mitter,Wazirabad-Daska Rd,",",",",District Gujranwala,Punjab
74.10975695,32.45884868,Gammon Jheel,G.T Rd,",",",",District Gujranwala,Punjab
74.10591602,32.46883413,Railway Depot,G.T Rd,Haripur Bund,",",District Gujranwala,Punjab
74.0921402,32.47915252,Akbar Restaurant & Resorts,G.T Rd,Chenab River,",",District Gujranwala,Punjab
74.09008026,32.42161114,Dhoneke,Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
74.08802032,32.4148004,Ali Nagar,Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
74.07935143,32.40813408,Inton Wala Bhatta,Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
74.00915265,32.37810812,Post Office,",",",",Mansurwali,District Gujranwala,Punjab
74.00755406,32.37797221,Choti Masjid,Mansurwali Rd,",",Mansurwali,District Gujranwala,Punjab
74.00994659,32.38038237,Qabrustan/Jnazgah,Qabrustan Rd,",",Mansurwali,District Gujranwala,Punjab
74.0019536,32.38143587,Railway Station,",",",",Mansurwali,District Gujranwala,Punjab
74.00272608,32.38143587,Railway's Colony,Station Rd,",",Mansurwali,District Gujranwala,Punjab
74.00127769,32.38020363,Girls School Sports Ground,Saroke Rd,",",Mansurwali,District Gujranwala,Punjab
74.00275826,32.37888653,EidGah,Hakeem Pura Rd,",",Mansurwali,District Gujranwala,Punjab
74.00417447,32.37836101,Primary School,Hakeem Pura Rd,",",Mansurwali,District Gujranwala,Punjab
74.00464654,32.37983791,Baba Chilly Shah Qarustan,Station Rd,",",Mansurwali,District Gujranwala,Punjab
74.00147617,32.38081481,Railway Employ's Quarters,Saroke Rd,",",Mansurwali,District Gujranwala,Punjab
73.99729729,32.37946724,Saeedabad,Saroke Rd,",",",",District Gujranwala,Punjab
73.99600983,32.37700269,Inton Wala Bhatta,Saroke Rd,",",",",District Gujranwala,Punjab
74.00216818,32.36193553,Al Riaz Rice Mills,Rasul Nagar-Wazirabad Rd,",",Jeune Wali,District Gujranwala,Punjab
74.00218964,32.35747668,Jeune Wali,Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
73.99751187,32.36030427,Inton Wala Bhatta,Rasul Nagar-Wazirabad Rd,",",Jeune Wali,District Gujranwala,Punjab
73.98596764,32.35700707,Saroke,Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
73.95498276,32.34898514,Dharowal,Wazirabad-Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
73.95822287,32.35440101,Govt. Boys Primary School,",",",",Dharowal,District Gujranwala,Punjab
73.9555192,32.35404754,Masjid Gulzaar-e-Madina,",",",",Dharowal,District Gujranwala,Punjab
73.95560503,32.35272429,Imam Bargah Qaisr-e-Abu Talib,",",",",Dharowal,District Gujranwala,Punjab
73.95477891,32.35196297,Darbaar Baba NoorJamal,",",",",Dharowal,District Gujranwala,Punjab
73.95521879,32.35189952,Govt. Girls Primary School,",",",",Dharowal,District Gujranwala,Punjab
73.93640041,32.34347092,Dillawar Cheema Cricket Club,Dillawar Cheema Rd,",",",",District Gujranwala,Punjab
73.93614292,32.34448612,Dillawar Cheema Stop,Wazirabad-Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
73.97463799,32.39962921,Khanki,",",",",",",District Gujranwala,Punjab
73.97011042,32.40250982,Barrage View Cable Car,Burj Cheema Rd,",",Khanki,District Gujranwala,Punjab
73.98605347,32.37696975,Islamabad,Khanki Rd,",",",",District Gujranwala,Punjab
73.93738747,32.33592249,Eid Gah Ahle Hadees,",",",",Dillawar Cheema,District Gujranwala,Punjab
73.93908262,32.33592249,Church,",",",",Dillawar Cheema,District Gujranwala,Punjab
73.94253731,32.33436328,Jamia Masjid Ahle Hadees,Ring Rd,",",Dillawar Cheema,District Gujranwala,Punjab
74.096303,32.28688527,Government Girls School,",",",",Banke Cheema,District Gujranwala,Punjab
74.09149648,32.2931252,Banke Cheema,Ghakhar Rd,",",",",District Gujranwala,Punjab
74.05173542,32.29255137,Gill Wala,Ghakhar Rd,",",",",District Gujranwala,Punjab
74.04527664,32.30295586,Kale Wala,Kale Wala Rd,",",",",District Gujranwala,Punjab
74.00285483,32.3101163,Hi Tech Rice Mills,Kale Wala Rd,",",Ahmad Nagar Chattha,District Gujranwala,Punjab
74.01244641,32.31430547,Chabba Cheema,Kale Wala Rd,",",",",District Gujranwala,Punjab
74.01060105,32.31267664,Qarustan Chabba Cheema,Kale Wala Rd,",",",",District Gujranwala,Punjab
73.99367094,32.31082193,Allied School,Kale Wala Rd,",",Ahmad Nagar Chattha,District Gujranwala,Punjab
73.98828506,32.31004211,Bus Stop,Saroki Rd,",",Ahmad Nagar Chattha,District Gujranwala,Punjab
73.98882151,32.30714041,Gapco Sub Division II,Kalaske Rd,",",Ahmad Nagar Chattha,District Gujranwala,Punjab
73.98247004,32.3175861,Kalu Cheema,Saroki Rd,",",",",District Gujranwala,Punjab
73.98045301,32.3140318,Kashmir Rice Mills,Ahmad Nagar Rd,",",Dillawer Cheema,District Gujranwala,Punjab
73.97161245,32.31892799,Pthanke Cheema,Pthanke Rd,",",",",District Gujranwala,Punjab
73.98957253,32.32496792,Peer Kot,Saroki Rd,",",",",District Gujranwala,Punjab
73.98721218,32.32250188,Qabrustan,Saroki Rd,",",Peer Kot,District Gujranwala,Punjab
73.96652699,32.3091914,Ghari Donger,",",",",",",District Gujranwala,Punjab
73.97631168,32.30092122,New Colony,Ahmad Nagar Rd,",",",",District Gujranwala,Punjab
73.98854258,32.33798931,Iftkhar Nagar Cheema,Ahmad Nagar Rd,",",",",District Gujranwala,Punjab
74.01081562,32.33941001,Kaka Kolo,",",",",",",District Gujranwala,Punjab
74.01703835,32.35714547,KheueWali,",",",",",",District Gujranwala,Punjab
74.01287556,32.35865156,Qabrustan,Ali Masjid Rd,",",KheueWali,District Gujranwala,Punjab
74.14531231,32.3038627,Muhalla Taliya Wala,G.T Rd,",",Ghakhar,District Gujranwala,Punjab
74.14011955,32.32025668,Kotli Sahian,G.T Rd,",",",",District Gujranwala,Punjab
74.13200855,32.32417339,Kotli Khushi Muhammad,",",",",",",District Gujranwala,Punjab
74.14144993,32.32257771,Qabrustan,G.T Rd,",",Kotli Sahian,District Gujranwala,Punjab
74.13924519,32.33695157,Ojla Kalan,G.T Rd,",",",",District Gujranwala,Punjab
74.13971726,32.3394716,Ojla Rice Mills,G.T Rd,",",Ojla Kalan,District Gujranwala,Punjab
74.13988352,32.33897325,Wala Rice Mills,G.T Rd,",",Ojla Kalan,District Gujranwala,Punjab
74.13694918,32.34223239,Petrol Pump,G.T Rd,",",",",District Gujranwala,Punjab
74.14531231,32.35058695,Bhatti Mansur,G.T Rd,",",",",District Gujranwala,Punjab
74.13612843,32.35319724,Gujjar Kot,G.T Rd,",",",",District Gujranwala,Punjab
74.12509918,32.39841699,Dhonkal More,",",",",",",District Gujranwala,Punjab
74.12368298,32.3956993,Inton wala Bhata,G.T Rd,",",Dhonkal More,District Gujranwala,Punjab
74.12904739,32.40006072,Dhonkal Railway Phatak,Dhonkal More Rd,",",",",District Gujranwala,Punjab
74.13741589,32.40538706,Dhonkal,",",",",",",District Gujranwala,Punjab
74.13999081,32.40428196,Government Girls High School,Circular Rd,",",Dhonkal,District Gujranwala,Punjab
74.14123535,32.40551387,PTCL excange,Wazirabad-Dhonkal Rd,",",Dhonkal,District Gujranwala,Punjab
74.12233114,32.40272393,Hassan Abdullah CNG,G.T Rd,",",",",District Gujranwala,Punjab
74.12390828,32.40266052,Petrol Pump,G.T Rd,",",",",District Gujranwala,Punjab
74.12353814,32.40381998,CNG Station,G.T Rd,",",",",District Gujranwala,Punjab
74.12248671,32.40389945,Highway Rest Area,G.T Rd,",",",",District Gujranwala,Punjab
74.12348449,32.40462411,Rehman Madical Comlex,G.T Rd,",",Veroke Rd,District Gujranwala,Punjab
74.12205756,32.40483245,Kambo CNG,G.T Rd,",",Veroke Rd,District Gujranwala,Punjab
74.11063671,32.40477111,Veroke,Veroke Rd,",",",",District Gujranwala,Punjab
74.12224531,32.40628628,Wazeerabad Baypass  GRW End,G.T Rd,",",Wazeerabad,District Gujranwala,Punjab
74.12280858,32.40649461,Al-Noor CNG Station,G.T Rd,Wazirabad Baypass Rd GRW End,Wazeerabad,District Gujranwala,Punjab
74.12161768,32.40709244,Paris CNG,Wazirabad Baypass Rd GRW End,Naseer Colony,Wazeerabad,District Gujranwala,Punjab
74.12263155,32.41015149,WIC Wazirabad,G.T Rd,Naseer Colony,Wazeerabad,District Gujranwala,Punjab
74.11767483,32.40924573,UBA Boarding School - Orphanage,Wazirabad Baypass Rd GRW End,Naseer Colony,Wazeerabad,District Gujranwala,Punjab
74.11482096,32.40916174,Inton wala Bhata,Wazirabad Baypass Rd GRW End,Naseer Colony,Wazeerabad,District Gujranwala,Punjab
74.11286831,32.41076573,Jatala CNG,Wazirabad Baypass Rd,",",Wazeerabad,District Gujranwala,Punjab
74.12097931,32.41888095,Punjab Group of Colleges,G.T Rd,Opposite Omar Marriage Hall Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.11913395,32.4167024,Industry,G.T Rd,Shadman Town,Wazeerabad,District Gujranwala,Punjab
74.11842585,32.41970927,Thermopol Industry,G.T Rd,Shadman Town,Wazeerabad,District Gujranwala,Punjab
74.11574364,32.41831453,Chenab College of Commerce,",",Shadman Town,Wazeerabad,District Gujranwala,Punjab
74.10365224,32.41943428,Govt. Praimery School,Bharoke Chima Rd,Khasry,Wazeerabad,District Gujranwala,Punjab
74.10502553,32.41954296,Qabrustan,",",Khasry,Wazeerabad,District Gujranwala,Punjab
74.10790086,32.42385384,Jatala Colony,Bharoke Chima Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11008954,32.42617221,Yousaf Town,Usman Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.10175323,32.42813159,Crescent Star Horns & Hoofs Crushing Factory,Rasul Nagar-Wazirabad Rd,",",Wazeerabad,District Gujranwala,Punjab
74.10404921,32.42903717,Cinema,Rasul Nagar-Wazirabad Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.10529375,32.42863048,Grain Wholesalers & Storage,",",Allahabad,Wazeerabad,District Gujranwala,Punjab
74.10766482,32.4294455,Rice Mill,Bharoke Chima Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11169887,32.43328503,Jafariyah Colony,",",",",Wazeerabad,District Gujranwala,Punjab
74.11769629,32.4250402,Darson Industries,G.T Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11559343,32.42453306,Eidgah,Eidgah Rd,Jatala Colony Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11565781,32.42670652,Attiq ur Rehman Cutlery Works,School Rd,Pak Town Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11823273,32.42724987,Govt. High School,G.T Rd,Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.11636591,32.42839091,Qabrustan,G.T Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11756754,32.42965872,Nizamabad Railway Station,G.T Rd,Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.11496043,32.42732232,Dar-e-Arqam School,Eidgah Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11608696,32.42948666,Glorious Webmasters,G.T Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11681652,32.42974022,Shell Pump Pakistan,G.T Rd,Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.11621571,32.431171,PSO,G.T Rd,Nizamabad,Wazeerabad,District Gujranwala,Punjab
74.11455274,32.43371557,Veg & Fruit Market,G.T Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11437035,32.43400452,Sialkot Van Stand,G.T Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.11400557,32.43450255,Gujranwala Van Stand,G.T Rd,Allahabad,Wazeerabad,District Gujranwala,Punjab
74.12189126,32.44219914,Yousaf Farooq Hospital,Model Town Rd,Model Colony,Wazeerabad,District Gujranwala,Punjab
74.11924124,32.44148713,Govt. High School,College Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11673069,32.44062694,PTCL Exchange,Circular Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11765873,32.44041869,Ayesha Family Hospital,Wazirabad-Sialkot Rd,Cheema Plaza,Wazeerabad,District Gujranwala,Punjab
74.11619425,32.43994332,Magistrates & Civil Session Courts,Court Rd,Mohallah Sheru,Wazeerabad,District Gujranwala,Punjab
74.11473244,32.44027053,Rameen Air Travels (Pvt) Ltd,Circular Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11656976,32.44256419,Ghalla Mandi,Main Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11397338,32.44273623,Oxford Public School,4 Circular Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11442399,32.44270001,City Center,Circular Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11450446,32.44349679,Civil Hospital,Circular Rd,",",Wazeerabad,District Gujranwala,Punjab
74.1137749,32.44391329,Civil Hospital,Station Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11298096,32.44298975,Civil Hospital,College Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11468685,32.44407174,United Bank Limited,Circular Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11330283,32.44436147,Kashmir Mahal Cinema,Station Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11343962,32.44484278,Govt. Public High School,Bakar Gala,",",Wazeerabad,District Gujranwala,Punjab
74.11286563,32.44482241,General Post Office,Bakar Gala,",",Wazeerabad,District Gujranwala,Punjab
74.11266983,32.4453566,Taj Mahal Cinema,Station Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11291391,32.44600171,Police Station Sadar,Rail Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11260009,32.44615563,Police Station Sadar,Station Rd,",",Wazeerabad,District Gujranwala,Punjab
74.11333501,32.44608998,MCB,Rail Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11421344,32.44625409,King Fish Corner,Rail Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11448032,32.44632595,Tikka Shop,Rail Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.11563098,32.44687089,Riffat Medical Store,Main Bazar,",",Wazeerabad,District Gujranwala,Punjab
74.18781459,32.16998656,Suffah School,Bukhari Rd,",",Gujranwala,Gujranwala District,Punjab
74.18702602,32.16972774,Government Iqbal High School,Service Rd [G.T Rd],",",Gujranwala,Gujranwala District,Punjab
74.19824846,32.17438202,Christian Technical Training Center,Church Road Civil Lines,",",Gujranwala,Gujranwala District,Punjab
74.19675976,32.17182558,The Educators,Chatha Colony Civil Lines  Near Session Court,",",Gujranwala,Gujranwala District,Punjab
74.19519871,32.17188007,Punjab College for Women,Chatha Colony Hospital Rd,",",Gujranwala,Gujranwala District,Punjab
74.19574052,32.16868334,Punjab College of Commerce,29-A Session Court Rd,",",Gujranwala,Gujranwala District,Punjab
74.19734448,32.16762984,Gujranwala College of Commerce,112A Sialkot Rd Satelite Town,",",Gujranwala,Gujranwala District,Punjab
74.19820815,32.16631296,American International School,21 -A Liaqat Ali Khan RdSatelite Town,",",Gujranwala,Gujranwala District,Punjab
74.19877142,32.16690329,Aizar Model Girls School,24-A Lone St Satelite Town,",",Gujranwala,Gujranwala District,Punjab
74.19931322,32.16678976,National Science College,39-A  Satelite Town,",",Gujranwala,Gujranwala District,Punjab
74.19968337,32.16719845,Crescent Science College,Block-A Satelite Town,",",Gujranwala,Gujranwala District,Punjab
74.20077235,32.16506417,Times College,Times College 91A Satelite Town,",",Gujranwala,Gujranwala District,Punjab
74.20226902,32.16425585,Student Counselling Services,SCS House2nd Floor Al-Noor Shopping Center Opposite Taj Center(Nishat Lilen) Sattelite Town Market ,",",Gujranwala,Gujranwala District,Punjab
74.20161456,32.16395614,NID Gujranwala,National Institute for Deaf Satellite Town,",",Gujranwala,Gujranwala District,Punjab
74.20115858,32.16326134,Zietech College,Lone St Satellite Town,",",Gujranwala,Gujranwala District,Punjab
74.19923276,32.16376087,Government Post Graduate College For Women And Hostel,CMS College Rd Satellite Town,",",Gujranwala,Gujranwala District,Punjab
74.19298596,32.17047779,Al Mudabbir School,Hospital RoadCivil Lines,",",Gujranwala,Gujranwala District,Punjab
74.18186814,32.17742868,Naubahar Bottling Company Offices,Industrial EstateModel TownStreet 15,",",",",",",","
74.1542387,32.27499621,Panaflex Private Limited,G.T Rd,",",Rahwali Cantonments,District Gujranwala,Punjab
74.15447473,32.27274653,Herman Marriage Lawns,G.T Rd,",",Rahwali Cantonments,District Gujranwala,Punjab
74.15608406,32.27093223,G.T Rd,G.T Rd,",",",",District Gujranwala,Punjab
74.15475368,32.27330896,Tiwana Wala Pea,G.T Rd,",",",",District Gujranwala,Punjab
74.151299,32.2733271,Tiwana Wala Pea,Tiwana Wala Pea,",",",",District Gujranwala,Punjab
74.14614916,32.27174867,Tiwana Wala Pea,Tiwana Wala Pea,",",",",District Gujranwala,Punjab
